name,title,notes,tags,groups,resource_count,formats,metadata_created,metadata_modified,license_title,portal_url,has_description,has_tags,has_license
velocitat-carrers-velocidad-calles,Velocitat Carrers,"Informació geogràfica de la velocitat límit dels carrers de València. * Velocitat / Velocidad: Velocitat màxima a la qual es pot circular per este tram. Els camps de text possibles (domini) tenen la següent correspondència: * Peatonal: 0Km (no es pot circular). * Residencial: 20Km (Vianants tenen preferència). * Ciclocalles: 30Km (Bicis tenen preferència)

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('calles', 'carrers', 'ciclocalle', 'peatonal', 'per als vianants', 'residencial', 'velocidad', 'velocitat')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-19T12:51:31.124319,2026-03-23T13:03:53.578626,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/velocitat-carrers-velocidad-calles,True,True,True
valenbisi-disponibilitat-valenbisi-dsiponibilidad,ValenBisi Disponibilitat,"Estacions de lloguer de bicicletes Valenbisi. Este dataset inclou la seua localització i les places amb les quals compta cada una, incloent-hi les places disponibles i ocupades. S'actualitza cada 10 minuts. * Direccion: Carrer on es troba l'estació de valenbisi. * Numero: Número del portal on se situa l'estació de valenbisi. * Activo: L'estació de valenbisi es troba en funcionament: T-actiu, F-tancat. * Bicis_disponibles: Nombre de bicicletes que estan disponible perquè els usuaris les lloguen en les estacions. * Espacios_libres: Nombre d'espais lliures en les estacions perquè els usuaris deixen les bicicletes. * Espacios_totales: Nombre total de places en les estacions, ja tinguen bicicletes o estiguen buides. * fecha_actualizacion: Data quan la informació de cada estació ha sigut actualitzada. * geo_shape: Coordenades on es troba l'estació. Versió punt. * geo_shape_2D: Coordenades on es troba l'estació. Versió X,Y

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos

Conjunt de dades d'Alt Valor: Dades de Mobilitat","('Public and state utility services', 'Redes de transporte', 'Servicios de utilidad pública y estatales', 'Transport networks', 'Xarxes de transport')","('Transporte',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-19T12:21:55.020766,2026-03-23T12:54:20.620249,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/valenbisi-disponibilitat-valenbisi-dsiponibilidad,True,True,True
servicios-e-instalaciones,Mobiliari urbà,"Línies tancades que representen el mobiliari urbà superficial que es troba a la ciutat. * Elemento: Tipus d'element. Possibles valors (domini): ESCOCELL, APARCABICIS, ASCENSOR, VIA PUBLICA, BUZON, CASETA, BANC, PARADA BUS, FANAL, FONT, EMBORNAL, JARDINERA, JOCS INFANTILS, QUIOSC, MONUMENT, PAPERERA, PAL, RAMPA, TORRE ELECTRICA. * Creacion: Mètode de captura de les dades. Possibles valors (domini): Mesurament topogràfic, Restitució Vol Fotogramètric, Digitalització ortofoto, Digitalització LIDAR. * FechaCreac: Data de captura de la dada. * Escala: Escala d'elaboració de la cartografia. Possibles valors (domini): 500, 1000, 2000.

Nota: Model de dades en construcció i no definit al 100%.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('mobiliari', 'mobiliario', 'planeamiento', 'planejament', 'urbano', 'urbà')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-23T15:55:19.654264,2026-03-23T12:41:28.861964,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/servicios-e-instalaciones,True,True,True
taxis,Taxis,"Ubicació de parades de taxi.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos

Conjunt de dades d'Alt Valor: Dades de Mobilitat","('Public and state utility services', 'Servicios de utilidad pública y estatales')","('Transporte',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-19T12:13:54.240551,2026-03-23T12:35:55.894220,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/taxis,True,True,True
egistro-de-programas-de-actuacion-integrada-registre-de-programes-dactuacio-int,Registre de Programes d'Actuació Integrada,"Informació detallada de cada Programa d'Actuació Integrada, incloent-hi el seu identificador, data de registre, informació de l'agent urbanitzador, descripció, ubicació geogràfica i documents relacionats. Estos documents poden incloure plans, informes tècnics i altres documents relacionats.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos

Conjunt de dades d'Alt Valor: Dades Geoespacials","('Cadastral plots', 'Parcelas catastrales', 'addresses', 'buildings', 'direcciones', 'direccions', 'edificios', 'edificis')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-25T11:43:48.519038,2026-03-23T12:31:53.375465,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/egistro-de-programas-de-actuacion-integrada-registre-de-programes-dactuacio-int,True,True,True
registro-de-programas-de-actuacion-aislada-registre-de-programes-dactuacio-ailla,Registre de Programes d'Actuació Aïllada,"Té com a objectiu primordial el solucionar els problemes urbanístics que impedixen l'edificació de parcel·les.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos

Conjunt de dades d'Alt Valor: Dades Geoespacials","('Cadastral plots', 'Parcelas catastrales')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-25T10:51:44.259162,2026-03-23T12:29:00.232261,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/registro-de-programas-de-actuacion-aislada-registre-de-programes-dactuacio-ailla,True,True,True
punts-mesura-trafic-espires-electromagnetiques-puntos-medida-trafico-espiras-ele,Punts mesura trànsit espires electromagnètiques (TEMPORALMENT AMB ERRORS DE PROCESSAMENT),"CONJUNT DE DADES AMB ERRORS DE PROCESSAMENT. S'ESTÀ TREBALLANT ACTUALMENT A SOLUCIONAR ESTA INCIDÈNCIA.

Ubicació dels punts de mesura de trànsit a València (espires electromagnètiques).

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos

Conjunt de dades d'Alt Valor: Dades de Mobilitat","('Redes de transporte', 'Transport networks', 'Xarxes de transport')","('Transporte',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-19T11:27:05.177201,2026-03-23T11:38:53.455207,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/punts-mesura-trafic-espires-electromagnetiques-puntos-medida-trafico-espiras-ele,True,True,True
punts-mesura-bicis-espires-electromagnetiques-puntos-medida-bicis-espiras-electr,Punts de mesura espires electromagneticas - bicicletes (TEMPORALMENT AMB ERRORS DE PROCESSAMENT),"CONJUNT DE DADES AMB ERRORS DE PROCESSAMENT. S'ESTÀ TREBALLANT ACTUALMENT A SOLUCIONAR ESTA INCIDÈNCIA.

Informació geogràfica dels punts de mesura d'espires electromagnètiques per a bicicletes, amb camps com a Intensitat/hora de bicicletes i angle representació del sentit de la circulació en el punt de mesura.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos

Conjunt de dades d'Alt Valor: Dades de Mobilitat","('Redes de transporte', 'Transport networks', 'Xarxes de transport')","('Medio Ambiente', 'Urbanismo e Infraestructuras')",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-19T11:08:12.929193,2026-03-23T11:35:25.547844,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/punts-mesura-bicis-espires-electromagnetiques-puntos-medida-bicis-espiras-electr,True,True,True
programas-de-actuacion-integrada-programes-dactuacio-integrada,Programes d'Actuació Integrada,"Contenen les capes d'informació administrativa provinent del servici d'Urbanisme i Infraestructures d'Opendata relacionades amb programes d'actuació integrada per al terme municipal de València.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos

Conjunt de dades d'Alt Valor: Dades Geoespacials","('Areas subject to management restrictions or regulations and notification units', 'Cadastral plots', 'Land use', 'Parcelas catastrales', 'Uso del suelo', 'Zonas sujetas a ordenación a restricciones o reglamentaciones y unidades de notificación', 'buildings', 'edificios', 'edificis', 'Àrees subjectes a gestió restriccions o regulacions i unitats de notificació', 'Ús del sòl')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-24T16:54:30.008209,2026-03-23T11:28:03.222606,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/programas-de-actuacion-integrada-programes-dactuacio-integrada,True,True,True
pgou-alineacions-pgou-alineaciones,PGOU - Alineacions,"Contenen les capes d'informació administrativa provinent del servici d'Urbanisme i Infraestructures d'Opendata referents a les alineacions del Pla General d'Ordenació Urbana.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos

Conjunt de dades d'Alt Valor: Dades Geoespacials","('Public and state utility services', 'Servicios de utilidad pública y estatales')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-24T14:51:02.753589,2026-03-23T11:24:06.693206,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/pgou-alineacions-pgou-alineaciones,True,True,True
parcelles-cadastrals-rustica-parcelas-catastrales-rustica,Parcel·les cadastrals rústica,"Parcel·les cadastrals rústica.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos

Conjunt de dades d'Alt Valor: Dades Geoespacials","('Cadastral plots', 'Parcelas catastrales')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-23T19:02:29.111580,2026-03-23T11:20:53.723376,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/parcelles-cadastrals-rustica-parcelas-catastrales-rustica,True,True,True
pgou-origen-pgou-origen,PGOU - Origen,"Contenen les capes d'informació administrativa provinent del servici d'Urbanisme i Infraestructures d'Opendata referents al Pla General d'Ordenació Urbana.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Public and state utility services', 'Servicios de utilidad pública y estatales')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-24T15:44:56.292046,2026-03-23T10:55:17.873002,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/pgou-origen-pgou-origen,True,True,True
mapa-soroll-vesprada-mapa-ruido-tarde,Mapa soroll vesprada (2022),"Índex de soroll associat a la molèstia durant el període vespertí. Nivell sonor mitjà a llarg termini determinat al llarg de tots els períodes vespertins de l'any 2022 (19.00 h. – 23.00 h.). * Gid: Identificador del polígon. * Nivell: Codi de nivell del soroll d'1 a 5.

Gid: Identificador del polígon
Nivell: Codi de nivell del soroll d'1 a 5.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Areas subject to management restrictions or regulations and notification units', 'Human health and safety', 'Salud y seguridad humanas', 'Seguretat i salut humana', 'Zonas sujetas a ordenación a restricciones o reglamentaciones y unidades de notificación', 'Àrees subjectes a gestió restriccions o regulacions i unitats de notificació')","('Medio Ambiente', 'Salud')",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-23T14:24:48.049381,2026-03-23T10:41:11.423824,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/mapa-soroll-vesprada-mapa-ruido-tarde,True,True,True
mapa-soroll-nit-mapa-ruido-noche,Mapa soroll nit (2022),"Índex de soroll associat a la molèstia durant el període nocturn. Nivell sonor mitjà a llarg termini determinat al llarg de tots els períodes nocturns de l'any 2022 (23.00 h.– 07.00 h.). * Gid: Identificador del polígon. * Nivell: Codi de nivell del soroll d'1 a 5.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Areas subject to management restrictions or regulations and notification units', 'Human health and safety', 'Salud y seguridad humanas', 'Seguretat i salut humana', 'Zonas sujetas a ordenación a restricciones o reglamentaciones y unidades de notificación', 'Àrees subjectes a gestió restriccions o regulacions i unitats de notificació')","('Medio Ambiente', 'Salud')",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-23T14:11:59.597435,2026-03-23T10:37:47.244024,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/mapa-soroll-nit-mapa-ruido-noche,True,True,True
mapa-soroll-dia-mapa-ruido-dia,Mapa soroll dia (2022),"Índex de soroll associat a la molèstia durant el període diürn. Nivell sonor mitjà a llarg termini determinat al llarg de tots els períodes diürns de l'any 2022 (07.00 h. – 19.00 h.). * Gid: Identificador del polígon. * Nivell: Codi de nivell del soroll d'1 a 5.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Areas subject to management restrictions or regulations and notification units', 'Human health and safety', 'Salud y seguridad humanas', 'Seguretat i salut humana', 'Zonas sujetas a ordenación a restricciones o reglamentaciones y unidades de notificación', 'Àrees subjectes a gestió restriccions o regulacions i unitats de notificació')","('Medio Ambiente', 'Salud')",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-23T13:55:06.233804,2026-03-23T10:33:51.747869,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/mapa-soroll-dia-mapa-ruido-dia,True,True,True
mapa-soroll-24h-mapa-ruido-24h,Mapa soroll 24h (2022),"Índex de soroll associat a la molèstia global. Representa un valor mitjà dels tres períodes dia/ tarde/nit donant major importància als nivells a la vesprada i a la nit per a ser períodes mes sensibles als nivells de soroll (any 2022). * Gid: Identificador del polígon. * Nivell: Codi de nivell del soroll d'1 a 5.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Areas subject to management restrictions or regulations and notification units', 'Human health and safety', 'Salud y seguridad humanas', 'Seguretat i salut humana', 'Zonas sujetas a ordenación a restricciones o reglamentaciones y unidades de notificación', 'Àrees subjectes a gestió restriccions o regulacions i unitats de notificació')","('Medio Ambiente', 'Salud')",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-23T12:11:44.602742,2026-03-23T10:29:55.223726,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/mapa-soroll-24h-mapa-ruido-24h,True,True,True
libro-registro-solares-libre-registre-solars,Llibre Registre Solars,"Conté detalls sobre els solars registrats a València, indicant la seua ubicació, superfície, característiques legals i administratives, així com la seua referència cadastral.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos

Conjunt de dades d'Alt Valor: Dades Geoespacials","('Cadastral plots', 'Parcelas catastrales', 'addresses', 'direcciones', 'direccions', 'floor', 'suelo', 'sòl')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-23T08:18:00.397830,2026-03-23T09:05:54.378134,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/libro-registro-solares-libre-registre-solars,True,True,True
libro-registro-edificios-llibre-registre-edificis,Llibre Registre Edificis,"Dades sobre edificis públics i solars inscrits en el Registre.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos

Conjunt de dades d'Alt Valor: Dades Geoespacials","('Cadastral plots', 'Parcelas catastrales', 'buildings', 'edificios', 'edificis')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-23T07:41:41.098972,2026-03-23T09:02:54.335929,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/libro-registro-edificios-llibre-registre-edificis,True,True,True
itinerarios-ciclistas-itineraris-ciclistes,Itineraris Ciclistes,"Informació geogràfica de CarrilBici i Ciclocalle.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos

Conjunt de dades d'Alt Valor: Dades de Mobilitat, Dades Geoespacials","('Public and state utility services', 'Servicios de utilidad pública y estatales')","('Medio Ambiente', 'Transporte')",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-19T08:35:54.374353,2026-03-23T08:53:18.075473,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/itinerarios-ciclistas-itineraris-ciclistes,True,True,True
